step,rollout/episode_length
252928,2048.0
253952,2048.0
254976,2048.0
256000,2048.0
257024,2048.0
258048,2048.0
259072,2048.0
260096,2048.0
261120,2048.0
262144,2048.0
263168,2048.0
264192,2048.0
265216,2048.0
266240,2048.0
267264,2048.0
268288,2048.0
269312,2048.0
270336,2048.0
271360,2048.0
272384,2048.0
273408,2048.0
274432,2048.0
275456,2048.0
276480,2048.0
277504,2048.0
278528,2048.0
279552,2048.0
280576,2048.0
281600,2048.0
282624,2048.0
283648,2048.0
284672,2048.0
285696,2048.0
286720,2048.0
287744,2048.0
288768,2048.0
289792,2048.0
290816,2048.0
291840,2048.0
292864,2048.0
293888,2048.0
294912,2048.0
295936,2048.0
296960,2048.0
297984,2048.0
299008,2048.0
300032,2048.0
301056,2048.0
302080,2048.0
303104,2048.0
304128,2048.0
305152,2048.0
306176,2048.0
307200,2048.0
308224,2048.0
309248,2048.0
310272,2048.0
311296,2048.0
312320,2048.0
313344,2048.0
314368,2048.0
315392,2048.0
316416,2048.0
317440,2048.0
318464,2048.0
319488,2048.0
320512,2048.0
321536,2048.0
322560,2048.0
323584,2048.0
324608,2048.0
325632,2048.0
326656,2048.0
327680,2048.0
328704,2048.0
329728,2048.0
330752,2048.0
331776,2048.0
332800,2048.0
333824,2048.0
334848,2048.0
335872,2048.0
336896,2048.0
337920,2048.0
338944,2048.0
339968,2048.0
340992,2048.0
342016,2048.0
343040,2048.0
344064,2048.0
345088,2048.0
346112,2048.0
347136,2048.0
348160,2048.0
349184,2048.0
350208,2048.0
351232,2048.0
352256,2048.0
353280,2048.0
354304,2048.0
355328,2048.0
356352,2048.0
357376,2048.0
358400,2048.0
359424,2048.0
360448,2048.0
361472,2048.0
362496,2048.0
363520,2048.0
364544,2048.0
365568,2048.0
366592,2048.0
367616,2048.0
368640,2048.0
369664,2048.0
370688,2048.0
371712,2048.0
372736,2048.0
373760,2048.0
374784,2048.0
375808,2048.0
376832,2048.0
377856,2048.0
378880,2048.0
379904,2048.0
380928,2048.0
381952,2048.0
382976,2048.0
384000,2048.0
385024,2048.0
386048,2048.0
387072,2048.0
388096,2048.0
389120,2048.0
390144,2048.0
391168,2048.0
392192,2048.0
393216,2048.0
394240,2048.0
395264,2048.0
396288,2048.0
397312,2048.0
398336,2048.0
399360,2048.0
400384,2048.0
401408,2048.0
402432,2048.0
403456,2048.0
404480,2048.0
405504,2048.0
406528,2048.0
407552,2048.0
408576,2048.0
409600,2048.0
410624,2048.0
411648,2048.0
412672,2048.0
413696,2048.0
414720,2048.0
415744,2048.0
416768,2048.0
417792,2048.0
418816,2048.0
419840,2048.0
420864,2048.0
421888,2048.0
422912,2048.0
423936,2048.0
424960,2048.0
425984,2048.0
427008,2048.0
428032,2048.0
429056,2048.0
430080,2048.0
431104,2048.0
432128,2048.0
433152,2048.0
434176,2048.0
435200,2048.0
436224,2048.0
437248,2048.0
438272,2048.0
439296,2048.0
440320,2048.0
441344,2048.0
442368,2048.0
443392,2048.0
444416,2048.0
445440,2048.0
446464,2048.0
447488,2048.0
448512,2048.0
449536,2048.0
450560,2048.0
451584,2048.0
452608,2048.0
453632,2048.0
454656,2048.0
455680,2048.0
456704,2048.0
457728,2048.0
458752,2048.0
459776,2048.0
460800,2048.0
461824,2048.0
462848,2048.0
463872,2048.0
464896,2048.0
465920,2048.0
466944,2048.0
467968,2048.0
468992,2048.0
470016,2048.0
471040,2048.0
472064,2048.0
473088,2048.0
474112,2048.0
475136,2048.0
476160,2048.0
477184,2048.0
478208,2048.0
479232,2048.0
480256,2048.0
481280,2048.0
482304,2048.0
483328,2048.0
484352,2048.0
485376,2048.0
486400,2048.0
487424,2048.0
488448,2048.0
489472,2048.0
490496,2048.0
491520,2048.0
492544,2048.0
493568,2048.0
494592,2048.0
495616,2048.0
496640,2048.0
497664,2048.0
498688,2048.0
499712,2048.0
500736,2048.0
501760,2048.0
502784,2048.0
503808,2048.0
504832,2048.0
505856,2048.0
506880,2048.0
507904,2048.0
508928,2048.0
509952,2048.0
510976,2048.0
512000,2048.0
513024,2048.0
514048,2048.0
515072,2048.0
516096,2048.0
517120,2048.0
518144,2048.0
519168,2048.0
520192,2048.0
521216,2048.0
522240,2048.0
523264,2048.0
524288,2048.0
525312,2048.0
526336,2048.0
527360,2048.0
528384,2048.0
529408,2048.0
530432,2048.0
531456,2048.0
532480,2048.0
533504,2048.0
534528,2048.0
535552,2048.0
536576,2048.0
537600,2048.0
538624,2048.0
539648,2048.0
540672,2048.0
541696,2048.0
542720,2048.0
543744,2048.0
544768,2048.0
545792,2048.0
546816,2048.0
547840,2048.0
548864,2048.0
549888,2048.0
550912,2048.0
551936,2048.0
552960,2048.0
553984,2048.0
555008,2048.0
556032,2048.0
557056,2048.0
558080,2048.0
559104,2048.0
560128,2048.0
561152,2048.0
562176,2048.0
563200,2048.0
564224,2048.0
565248,2048.0
566272,2048.0
567296,2048.0
568320,2048.0
569344,2048.0
570368,2048.0
571392,2048.0
572416,2048.0
573440,2048.0
574464,2048.0
575488,2048.0
576512,2048.0
577536,2048.0
578560,2048.0
579584,2048.0
580608,2048.0
581632,2048.0
582656,2048.0
583680,2048.0
584704,2048.0
585728,2048.0
586752,2048.0
587776,2048.0
588800,2048.0
589824,2048.0
590848,2048.0
591872,2048.0
592896,2048.0
593920,2048.0
594944,2048.0
595968,2048.0
596992,2048.0
598016,2048.0
599040,2048.0
600064,2048.0
601088,2048.0
602112,2048.0
603136,2048.0
604160,2048.0
605184,2048.0
606208,2048.0
607232,2048.0
608256,2048.0
609280,2048.0
610304,2048.0
611328,2048.0
612352,2048.0
613376,2048.0
614400,2048.0
615424,2048.0
616448,2048.0
617472,2048.0
618496,2048.0
619520,2048.0
620544,2048.0
621568,2048.0
622592,2048.0
623616,2048.0
624640,2048.0
625664,2048.0
626688,2048.0
627712,2048.0
628736,2048.0
629760,2048.0
630784,2048.0
631808,2048.0
632832,2048.0
633856,2048.0
634880,2048.0
635904,2048.0
636928,2048.0
637952,2048.0
638976,2048.0
640000,2048.0
641024,2048.0
642048,2048.0
643072,2048.0
644096,2048.0
645120,2048.0
646144,2048.0
647168,2048.0
648192,2048.0
649216,2048.0
650240,2048.0
651264,2048.0
652288,2048.0
653312,2048.0
654336,2048.0
655360,2048.0
656384,2048.0
657408,2048.0
658432,2048.0
659456,2048.0
660480,2048.0
661504,2048.0
662528,2048.0
663552,2048.0
664576,2048.0
665600,2048.0
666624,2048.0
667648,2048.0
668672,2048.0
669696,2048.0
670720,2048.0
671744,2048.0
672768,2048.0
673792,2048.0
674816,2048.0
675840,2048.0
676864,2048.0
677888,2048.0
678912,2048.0
679936,2048.0
680960,2048.0
681984,2048.0
683008,2048.0
684032,2048.0
685056,2048.0
686080,2048.0
687104,2048.0
688128,2048.0
689152,2048.0
690176,2048.0
691200,2048.0
692224,2048.0
693248,2048.0
694272,2048.0
695296,2048.0
696320,2048.0
697344,2048.0
698368,2048.0
699392,2048.0
700416,2048.0
701440,2048.0
702464,2048.0
703488,2048.0
704512,2048.0
705536,2048.0
706560,2048.0
707584,2048.0
708608,2048.0
709632,2048.0
710656,2048.0
711680,2048.0
712704,2048.0
713728,2048.0
714752,2048.0
715776,2048.0
716800,2048.0
717824,2048.0
718848,2048.0
719872,2048.0
720896,2048.0
721920,2048.0
722944,2048.0
723968,2048.0
724992,2048.0
726016,2048.0
727040,2048.0
728064,2048.0
729088,2048.0
730112,2048.0
731136,2048.0
732160,2048.0
733184,2048.0
734208,2048.0
735232,2048.0
736256,2048.0
737280,2048.0
738304,2048.0
739328,2048.0
740352,2048.0
741376,2048.0
742400,2048.0
743424,2048.0
744448,2048.0
745472,2048.0
746496,2048.0
747520,2048.0
748544,2048.0
749568,2048.0
750592,2048.0
751616,2048.0
752640,2048.0
753664,2048.0
754688,2048.0
755712,2048.0
756736,2048.0
757760,2048.0
758784,2048.0
759808,2048.0
760832,2048.0
761856,2048.0
762880,2048.0
763904,2048.0
764928,2048.0
765952,2048.0
766976,2048.0
768000,2048.0
769024,2048.0
770048,2048.0
771072,2048.0
772096,2048.0
773120,2048.0
774144,2048.0
775168,2048.0
776192,2048.0
777216,2048.0
778240,2048.0
779264,2048.0
780288,2048.0
781312,2048.0
782336,2048.0
783360,2048.0
784384,2048.0
785408,2048.0
786432,2048.0
787456,2048.0
788480,2048.0
789504,2048.0
790528,2048.0
791552,2048.0
792576,2048.0
793600,2048.0
794624,2048.0
795648,2048.0
796672,2048.0
797696,2048.0
798720,2048.0
799744,2048.0
800768,2048.0
801792,2048.0
802816,2048.0
803840,2048.0
804864,2048.0
805888,2048.0
806912,2048.0
807936,2048.0
808960,2048.0
809984,2048.0
811008,2048.0
812032,2048.0
813056,2048.0
814080,2048.0
815104,2048.0
816128,2048.0
817152,2048.0
818176,2048.0
819200,2048.0
820224,2048.0
821248,2048.0
822272,2048.0
823296,2048.0
824320,2048.0
825344,2048.0
826368,2048.0
827392,2048.0
828416,2048.0
829440,2048.0
830464,2048.0
831488,2048.0
832512,2048.0
833536,2048.0
834560,2048.0
835584,2048.0
836608,2048.0
837632,2048.0
838656,2048.0
839680,2048.0
840704,2048.0
841728,2048.0
842752,2048.0
843776,2048.0
844800,2048.0
845824,2048.0
846848,2048.0
847872,2048.0
848896,2048.0
849920,2048.0
850944,2048.0
851968,2048.0
852992,2048.0
854016,2048.0
855040,2048.0
856064,2048.0
857088,2048.0
858112,2048.0
859136,2048.0
860160,2048.0
861184,2048.0
862208,2048.0
863232,2048.0
864256,2048.0
865280,2048.0
866304,2048.0
867328,2048.0
868352,2048.0
869376,2048.0
870400,2048.0
871424,2048.0
872448,2048.0
873472,2048.0
874496,2048.0
875520,2048.0
876544,2048.0
877568,2048.0
878592,2048.0
879616,2048.0
880640,2048.0
881664,2048.0
882688,2048.0
883712,2048.0
884736,2048.0
885760,2048.0
886784,2048.0
887808,2048.0
888832,2048.0
889856,2048.0
890880,2048.0
891904,2048.0
892928,2048.0
893952,2048.0
894976,2048.0
896000,2048.0
897024,2048.0
898048,2048.0
899072,2048.0
900096,2048.0
901120,2048.0
902144,2048.0
903168,2048.0
904192,2048.0
905216,2048.0
906240,2048.0
907264,2048.0
908288,2048.0
909312,2048.0
910336,2048.0
911360,2048.0
912384,2048.0
913408,2048.0
914432,2048.0
915456,2048.0
916480,2048.0
917504,2048.0
918528,2048.0
919552,2048.0
920576,2048.0
921600,2048.0
922624,2048.0
923648,2048.0
924672,2048.0
925696,2048.0
926720,2048.0
927744,2048.0
928768,2048.0
929792,2048.0
930816,2048.0
931840,2048.0
932864,2048.0
933888,2048.0
934912,2048.0
935936,2048.0
936960,2048.0
937984,2048.0
939008,2048.0
940032,2048.0
941056,2048.0
942080,2048.0
943104,2048.0
944128,2048.0
945152,2048.0
946176,2048.0
947200,2048.0
948224,2048.0
949248,2048.0
950272,2048.0
951296,2048.0
952320,2048.0
953344,2048.0
954368,2048.0
955392,2048.0
956416,2048.0
957440,2048.0
958464,2048.0
959488,2048.0
960512,2048.0
961536,2048.0
962560,2048.0
963584,2048.0
964608,2048.0
965632,2048.0
966656,2048.0
967680,2048.0
968704,2048.0
969728,2048.0
970752,2048.0
971776,2048.0
972800,2048.0
973824,2048.0
974848,2048.0
975872,2048.0
976896,2048.0
977920,2048.0
978944,2048.0
979968,2048.0
980992,2048.0
982016,2048.0
983040,2048.0
984064,2048.0
985088,2048.0
986112,2048.0
987136,2048.0
988160,2048.0
989184,2048.0
990208,2048.0
991232,2048.0
992256,2048.0
993280,2048.0
994304,2048.0
995328,2048.0
996352,2048.0
997376,2048.0
998400,2048.0
999424,2048.0
1000448,2048.0
1001472,2048.0
1002496,2048.0
1003520,2048.0
1004544,2048.0
1005568,2048.0
1006592,2048.0
1007616,2048.0
1008640,2048.0
1009664,2048.0
1010688,2048.0
1011712,2048.0
1012736,2048.0
1013760,2048.0
1014784,2048.0
1015808,2048.0
1016832,2048.0
1017856,2048.0
1018880,2048.0
1019904,2048.0
1020928,2048.0
1021952,2048.0
1022976,2048.0
1024000,2048.0
1025024,2048.0
1026048,2048.0
1027072,2048.0
1028096,2048.0
1029120,2048.0
1030144,2048.0
1031168,2048.0
1032192,2048.0
1033216,2048.0
1034240,2048.0
1035264,2048.0
1036288,2048.0
1037312,2048.0
1038336,2048.0
1039360,2048.0
1040384,2048.0
1041408,2048.0
1042432,2048.0
1043456,2048.0
1044480,2048.0
1045504,2048.0
1046528,2048.0
1047552,2048.0
1048576,2048.0
1049600,2048.0
1050624,2048.0
1051648,2048.0
1052672,2048.0
1053696,2048.0
1054720,2048.0
1055744,2048.0
1056768,2048.0
1057792,2048.0
1058816,2048.0
1059840,2048.0
1060864,2048.0
1061888,2048.0
1062912,2048.0
1063936,2048.0
1064960,2048.0
1065984,2048.0
1067008,2048.0
1068032,2048.0
1069056,2048.0
1070080,2048.0
1071104,2048.0
1072128,2048.0
1073152,2048.0
1074176,2048.0
1075200,2048.0
1076224,2048.0
1077248,2048.0
1078272,2048.0
1079296,2048.0
1080320,2048.0
1081344,2048.0
1082368,2048.0
1083392,2048.0
1084416,2048.0
1085440,2048.0
1086464,2048.0
1087488,2048.0
1088512,2048.0
1089536,2048.0
1090560,2048.0
1091584,2048.0
1092608,2048.0
1093632,2048.0
1094656,2048.0
1095680,2048.0
1096704,2048.0
1097728,2048.0
1098752,2048.0
1099776,2048.0
1100800,2048.0
1101824,2048.0
1102848,2048.0
1103872,2048.0
1104896,2048.0
1105920,2048.0
1106944,2048.0
1107968,2048.0
1108992,2048.0
1110016,2048.0
1111040,2048.0
1112064,2048.0
1113088,2048.0
1114112,2048.0
1115136,2048.0
1116160,2048.0
1117184,2048.0
1118208,2048.0
1119232,2048.0
1120256,2048.0
1121280,2048.0
1122304,2048.0
1123328,2048.0
1124352,2048.0
1125376,2048.0
1126400,2048.0
1127424,2048.0
1128448,2048.0
1129472,2048.0
1130496,2048.0
1131520,2048.0
1132544,2048.0
1133568,2048.0
1134592,2048.0
1135616,2048.0
1136640,2048.0
1137664,2048.0
1138688,2048.0
1139712,2048.0
1140736,2048.0
1141760,2048.0
1142784,2048.0
1143808,2048.0
1144832,2048.0
1145856,2048.0
1146880,2048.0
1147904,2048.0
1148928,2048.0
1149952,2048.0
1150976,2048.0
1152000,2048.0
1153024,2048.0
1154048,2048.0
1155072,2048.0
1156096,2048.0
1157120,2048.0
1158144,2048.0
1159168,2048.0
1160192,2048.0
1161216,2048.0
1162240,2048.0
1163264,2048.0
1164288,2048.0
1165312,2048.0
1166336,2048.0
1167360,2048.0
1168384,2048.0
1169408,2048.0
1170432,2048.0
1171456,2048.0
1172480,2048.0
1173504,2048.0
1174528,2048.0
1175552,2048.0
1176576,2048.0
1177600,2048.0
1178624,2048.0
1179648,2048.0
1180672,2048.0
1181696,2048.0
1182720,2048.0
1183744,2048.0
1184768,2048.0
1185792,2048.0
1186816,2048.0
1187840,2048.0
1188864,2048.0
1189888,2048.0
1190912,2048.0
1191936,2048.0
1192960,2048.0
1193984,2048.0
1195008,2048.0
1196032,2048.0
1197056,2048.0
1198080,2048.0
1199104,2048.0
1200128,2048.0
1201152,2048.0
1202176,2048.0
1203200,2048.0
1204224,2048.0
1205248,2048.0
1206272,2048.0
1207296,2048.0
1208320,2048.0
1209344,2048.0
1210368,2048.0
1211392,2048.0
1212416,2048.0
1213440,2048.0
1214464,2048.0
1215488,2048.0
1216512,2048.0
1217536,2048.0
1218560,2048.0
1219584,2048.0
1220608,2048.0
1221632,2048.0
1222656,2048.0
1223680,2048.0
1224704,2048.0
1225728,2048.0
1226752,2048.0
1227776,2048.0
1228800,2048.0
1229824,2048.0
1230848,2048.0
1231872,2048.0
1232896,2048.0
1233920,2048.0
1234944,2048.0
1235968,2048.0
1236992,2048.0
1238016,2048.0
1239040,2048.0
1240064,2048.0
1241088,2048.0
1242112,2048.0
1243136,2048.0
1244160,2048.0
1245184,2048.0
1246208,2048.0
1247232,2048.0
1248256,2048.0
1249280,2048.0
1250304,2048.0
1251328,2048.0
1252352,2048.0
1253376,2048.0
1254400,2048.0
1255424,2048.0
1256448,2048.0
1257472,2048.0
1258496,2048.0
1259520,2048.0
1260544,2048.0
1261568,2048.0
1262592,2048.0
1263616,2048.0
1264640,2048.0
1265664,2048.0
1266688,2048.0
1267712,2048.0
1268736,2048.0
1269760,2048.0
1270784,2048.0
1271808,2048.0
1272832,2048.0
1273856,2048.0
1274880,2048.0
1275904,2048.0
1276928,2048.0
1277952,2048.0
1278976,2048.0
1280000,2048.0
1281024,2048.0
1282048,2048.0
1283072,2048.0
1284096,2048.0
1285120,2048.0
1286144,2048.0
1287168,2048.0
1288192,2048.0
1289216,2048.0
1290240,2048.0
1291264,2048.0
1292288,2048.0
1293312,2048.0
1294336,2048.0
1295360,2048.0
1296384,2048.0
1297408,2048.0
1298432,2048.0
1299456,2048.0
1300480,2048.0
1301504,2048.0
1302528,2048.0
1303552,2048.0
1304576,2048.0
1305600,2048.0
1306624,2048.0
1307648,2048.0
1308672,2048.0
1309696,2048.0
1310720,2048.0
1311744,2048.0
1312768,2048.0
1313792,2048.0
1314816,2048.0
1315840,2048.0
1316864,2048.0
1317888,2048.0
1318912,2048.0
1319936,2048.0
1320960,2048.0
1321984,2048.0
1323008,2048.0
1324032,2048.0
1325056,2048.0
1326080,2048.0
1327104,2048.0
1328128,2048.0
1329152,2048.0
1330176,2048.0
1331200,2048.0
1332224,2048.0
1333248,2048.0
1334272,2048.0
1335296,2048.0
1336320,2048.0
1337344,2048.0
1338368,2048.0
1339392,2048.0
1340416,2048.0
1341440,2048.0
1342464,2048.0
1343488,2048.0
1344512,2048.0
1345536,2048.0
1346560,2048.0
1347584,2048.0
1348608,2048.0
1349632,2048.0
1350656,2048.0
1351680,2048.0
1352704,2048.0
1353728,2048.0
1354752,2048.0
1355776,2048.0
1356800,2048.0
1357824,2048.0
1358848,2048.0
1359872,2048.0
1360896,2048.0
1361920,2048.0
1362944,2048.0
1363968,2048.0
1364992,2048.0
1366016,2048.0
1367040,2048.0
1368064,2048.0
1369088,2048.0
1370112,2048.0
1371136,2048.0
1372160,2048.0
1373184,2048.0
1374208,2048.0
1375232,2048.0
1376256,2048.0
1377280,2048.0
1378304,2048.0
1379328,2048.0
1380352,2048.0
1381376,2048.0
1382400,2048.0
1383424,2048.0
1384448,2048.0
1385472,2048.0
1386496,2048.0
1387520,2048.0
1388544,2048.0
1389568,2048.0
1390592,2048.0
1391616,2048.0
1392640,2048.0
1393664,2048.0
1394688,2048.0
1395712,2048.0
1396736,2048.0
1397760,2048.0
1398784,2048.0
1399808,2048.0
1400832,2048.0
1401856,2048.0
1402880,2048.0
1403904,2048.0
1404928,2048.0
1405952,2048.0
1406976,2048.0
1408000,2048.0
1409024,2048.0
1410048,2048.0
1411072,2048.0
1412096,2048.0
1413120,2048.0
1414144,2048.0
1415168,2048.0
1416192,2048.0
1417216,2048.0
1418240,2048.0
1419264,2048.0
1420288,2048.0
1421312,2048.0
1422336,2048.0
1423360,2048.0
1424384,2048.0
1425408,2048.0
1426432,2048.0
1427456,2048.0
1428480,2048.0
1429504,2048.0
1430528,2048.0
1431552,2048.0
1432576,2048.0
1433600,2048.0
1434624,2048.0
1435648,2048.0
1436672,2048.0
1437696,2048.0
1438720,2048.0
1439744,2048.0
1440768,2048.0
1441792,2048.0
1442816,2048.0
1443840,2048.0
1444864,2048.0
1445888,2048.0
1446912,2048.0
1447936,2048.0
1448960,2048.0
1449984,2048.0
1451008,2048.0
1452032,2048.0
1453056,2048.0
1454080,2048.0
1455104,2048.0
1456128,2048.0
1457152,2048.0
1458176,2048.0
1459200,2048.0
1460224,2048.0
1461248,2048.0
1462272,2048.0
1463296,2048.0
1464320,2048.0
1465344,2048.0
1466368,2048.0
1467392,2048.0
1468416,2048.0
1469440,2048.0
1470464,2048.0
1471488,2048.0
1472512,2048.0
1473536,2048.0
1474560,2048.0
1475584,2048.0
1476608,2048.0
1477632,2048.0
1478656,2048.0
1479680,2048.0
1480704,2048.0
1481728,2048.0
1482752,2048.0
1483776,2048.0
1484800,2048.0
1485824,2048.0
1486848,2048.0
1487872,2048.0
1488896,2048.0
1489920,2048.0
1490944,2048.0
1491968,2048.0
1492992,2048.0
1494016,2048.0
1495040,2048.0
1496064,2048.0
1497088,2048.0
1498112,2048.0
1499136,2048.0
1500160,2048.0
1501184,2048.0
1502208,2048.0
1503232,2048.0
1504256,2048.0
1505280,2048.0
1506304,2048.0
1507328,2048.0
1508352,2048.0
1509376,2048.0
1510400,2048.0
1511424,2048.0
1512448,2048.0
1513472,2048.0
1514496,2048.0
1515520,2048.0
1516544,2048.0
1517568,2048.0
1518592,2048.0
1519616,2048.0
1520640,2048.0
1521664,2048.0
1522688,2048.0
1523712,2048.0
1524736,2048.0
1525760,2048.0
1526784,2048.0
1527808,2048.0
1528832,2048.0
1529856,2048.0
1530880,2048.0
1531904,2048.0
1532928,2048.0
1533952,2048.0
1534976,2048.0
1536000,2048.0
1537024,2048.0
1538048,2048.0
1539072,2048.0
1540096,2048.0
1541120,2048.0
1542144,2048.0
1543168,2048.0
1544192,2048.0
1545216,2048.0
1546240,2048.0
1547264,2048.0
1548288,2048.0
1549312,2048.0
1550336,2048.0
1551360,2048.0
1552384,2048.0
1553408,2048.0
1554432,2048.0
1555456,2048.0
1556480,2048.0
1557504,2048.0
1558528,2048.0
1559552,2048.0
1560576,2048.0
1561600,2048.0
1562624,2048.0
1563648,2048.0
1564672,2048.0
1565696,2048.0
1566720,2048.0
1567744,2048.0
1568768,2048.0
1569792,2048.0
1570816,2048.0
1571840,2048.0
1572864,2048.0
1573888,2048.0
1574912,2048.0
1575936,2048.0
1576960,2048.0
1577984,2048.0
1579008,2048.0
1580032,2048.0
1581056,2048.0
1582080,2048.0
1583104,2048.0
1584128,2048.0
1585152,2048.0
1586176,2048.0
1587200,2048.0
1588224,2048.0
1589248,2048.0
1590272,2048.0
1591296,2048.0
1592320,2048.0
1593344,2048.0
1594368,2048.0
1595392,2048.0
1596416,2048.0
1597440,2048.0
1598464,2048.0
1599488,2048.0
1600512,2048.0
1601536,2048.0
1602560,2048.0
1603584,2048.0
1604608,2048.0
1605632,2048.0
1606656,2048.0
1607680,2048.0
1608704,2048.0
1609728,2048.0
1610752,2048.0
1611776,2048.0
1612800,2048.0
1613824,2048.0
1614848,2048.0
1615872,2048.0
1616896,2048.0
1617920,2048.0
1618944,2048.0
1619968,2048.0
1620992,2048.0
1622016,2048.0
1623040,2048.0
1624064,2048.0
1625088,2048.0
1626112,2048.0
1627136,2048.0
1628160,2048.0
1629184,2048.0
1630208,2048.0
1631232,2048.0
1632256,2048.0
1633280,2048.0
1634304,2048.0
1635328,2048.0
1636352,2048.0
1637376,2048.0
1638400,2048.0
1639424,2048.0
1640448,2048.0
1641472,2048.0
1642496,2048.0
1643520,2048.0
1644544,2048.0
1645568,2048.0
1646592,2048.0
1647616,2048.0
1648640,2048.0
1649664,2048.0
1650688,2048.0
1651712,2048.0
1652736,2048.0
1653760,2048.0
1654784,2048.0
1655808,2048.0
1656832,2048.0
1657856,2048.0
1658880,2048.0
1659904,2048.0
1660928,2048.0
1661952,2048.0
1662976,2048.0
1664000,2048.0
1665024,2048.0
1666048,2048.0
1667072,2048.0
1668096,2048.0
1669120,2048.0
1670144,2048.0
1671168,2048.0
1672192,2048.0
1673216,2048.0
1674240,2048.0
1675264,2048.0
1676288,2048.0
1677312,2048.0
1678336,2048.0
1679360,2048.0
1680384,2048.0
1681408,2048.0
1682432,2048.0
1683456,2048.0
1684480,2048.0
1685504,2048.0
1686528,2048.0
1687552,2048.0
1688576,2048.0
1689600,2048.0
1690624,2048.0
1691648,2048.0
1692672,2048.0
1693696,2048.0
1694720,2048.0
1695744,2048.0
1696768,2048.0
1697792,2048.0
1698816,2048.0
1699840,2048.0
1700864,2048.0
1701888,2048.0
1702912,2048.0
1703936,2048.0
